#Segundos X Y Theta
    10.223    14.197     0.187     0.025
    10.248    14.279     0.190     0.025
    10.273    14.362     0.195     0.026
    10.298    14.445     0.199     0.026
    10.323    14.528     0.203     0.027
    10.348    14.610     0.207     0.027
    10.373    14.692     0.212     0.028
    10.398    14.773     0.217     0.029
    10.423    14.855     0.221     0.029
    10.448    14.936     0.226     0.030
    10.473    15.017     0.231     0.031
    10.498    15.097     0.236     0.031
    10.523    15.178     0.241     0.032
    10.548    15.258     0.246     0.033
    10.573    15.338     0.251     0.033
    10.598    15.417     0.256     0.034
    10.623    15.496     0.261     0.035
    10.648    15.574     0.266     0.035
    10.673    15.653     0.272     0.036
    10.698    15.731     0.277     0.036
    10.723    15.809     0.282     0.037
    10.748    15.886     0.287     0.038
    10.773    15.963     0.292     0.038
    10.798    16.041     0.298     0.039
    10.823    16.117     0.303     0.039
    10.848    16.194     0.308     0.040
    10.873    16.270     0.314     0.041
    10.898    16.346     0.319     0.041
    10.923    16.421     0.324     0.042
    10.948    16.496     0.330     0.043
    10.973    16.570     0.335     0.043
    10.998    16.643     0.341     0.044
    11.023    16.717     0.346     0.044
    11.048    16.790     0.352     0.045
    11.073    16.862     0.357     0.045
    11.098    16.934     0.362     0.046
    11.123    17.005     0.368     0.047
    11.148    17.076     0.373     0.047
    11.173    17.146     0.378     0.048
    11.198    17.216     0.383     0.048
    11.223    17.285     0.388     0.049
    11.248    17.353     0.393     0.049
    11.273    17.422     0.398     0.049
    11.298    17.489     0.403     0.050
    11.323    17.557     0.408     0.050
    11.348    17.623     0.413     0.051
    11.373    17.689     0.418     0.051
    11.398    17.754     0.422     0.051
    11.423    17.819     0.426     0.052
    11.448    17.885     0.431     0.052
    11.473    17.948     0.435     0.052
    11.498    18.012     0.440     0.052
    11.523    18.075     0.444     0.053
    11.548    18.137     0.449     0.053
    11.573    18.199     0.453     0.053
    11.598    18.260     0.457     0.054
    11.623    18.321     0.462     0.054
    11.648    18.381     0.466     0.054
    11.673    18.440     0.470     0.054
    11.698    18.500     0.474     0.055
    11.723    18.558     0.478     0.055
    11.748    18.617     0.482     0.055
    11.773    18.674     0.486     0.055
    11.798    18.731     0.490     0.055
    11.823    18.787     0.494     0.056
    11.848    18.843     0.498     0.056
    11.873    18.897     0.502     0.056
    11.898    18.952     0.506     0.056
    11.923    19.007     0.510     0.057
    11.948    19.060     0.513     0.057
    11.973    19.112     0.517     0.057
    11.998    19.164     0.521     0.057
    12.023    19.216     0.524     0.057
    12.048    19.267     0.528     0.057
    12.073    19.317     0.531     0.058
    12.098    19.367     0.535     0.058
    12.123    19.416     0.538     0.058
    12.148    19.465     0.541     0.058
    12.173    19.513     0.545     0.058
    12.198    19.562     0.548     0.058
    12.223    19.609     0.551     0.058
    12.248    19.656     0.555     0.059
    12.273    19.702     0.558     0.059
    12.298    19.748     0.561     0.059
    12.323    19.794     0.564     0.059
    12.348    19.839     0.567     0.059
    12.373    19.884     0.570     0.059
    12.398    19.927     0.573     0.059
    12.423    19.971     0.576     0.059
    12.448    20.015     0.579     0.060
    12.473    20.057     0.582     0.060
    12.498    20.099     0.585     0.060
    12.523    20.141     0.588     0.060
    12.548    20.183     0.591     0.060
    12.573    20.224     0.594     0.060
    12.598    20.264     0.597     0.060
    12.623    20.303     0.600     0.060
    12.648    20.343     0.603     0.060
    12.673    20.381     0.605     0.061
    12.698    20.420     0.608     0.061
    12.723    20.457     0.611     0.061
    12.748    20.495     0.614     0.061
    12.773    20.532     0.616     0.061
    12.798    20.569     0.619     0.061
    12.823    20.605     0.621     0.061
    12.848    20.640     0.624     0.061
    12.873    20.676     0.627     0.061
    12.898    20.711     0.629     0.061
    12.923    20.745     0.631     0.062
    12.948    20.779     0.634     0.062
    12.973    20.812     0.636     0.062
    12.998    20.845     0.638     0.062
    13.023    20.878     0.641     0.062
    13.048    20.910     0.643     0.062
    13.073    20.943     0.645     0.062
    13.098    20.974     0.647     0.062
    13.123    21.005     0.650     0.062
    13.148    21.036     0.652     0.062
    13.173    21.066     0.654     0.062
    13.198    21.096     0.656     0.062
    13.223    21.125     0.658     0.062
    13.248    21.154     0.660     0.062
    13.273    21.182     0.662     0.062
    13.298    21.210     0.664     0.062
    13.323    21.237     0.665     0.062
    13.348    21.263     0.667     0.063
    13.373    21.289     0.669     0.063
    13.398    21.315     0.671     0.063
    13.423    21.341     0.673     0.063
    13.448    21.366     0.674     0.063
    13.473    21.390     0.676     0.063
    13.498    21.414     0.678     0.063
    13.523    21.439     0.679     0.063
    13.548    21.462     0.681     0.063
    13.573    21.484     0.682     0.063
    13.598    21.507     0.684     0.063
    13.623    21.529     0.685     0.063
    13.648    21.551     0.687     0.063
    13.673    21.572     0.688     0.063
    13.698    21.593     0.690     0.063
    13.723    21.613     0.691     0.063
    13.748    21.633     0.692     0.063
    13.773    21.653     0.694     0.063
    13.798    21.672     0.695     0.063
    13.823    21.691     0.696     0.063
    13.848    21.709     0.698     0.063
    13.873    21.727     0.699     0.063
    13.898    21.745     0.700     0.063
    13.923    21.762     0.701     0.063
    13.948    21.779     0.702     0.063
    13.973    21.795     0.703     0.063
    13.998    21.811     0.704     0.063
    14.023    21.826     0.706     0.063
    14.048    21.842     0.707     0.063
    14.073    21.856     0.708     0.063
    14.098    21.871     0.709     0.063
    14.123    21.886     0.710     0.063
    14.148    21.899     0.711     0.063
    14.173    21.912     0.711     0.063
    14.198    21.925     0.712     0.063
    14.223    21.937     0.713     0.063
    14.248    21.950     0.714     0.063
    14.273    21.961     0.715     0.063
    14.298    21.972     0.716     0.063
    14.323    21.983     0.716     0.063
    14.348    21.993     0.717     0.063
    14.373    22.003     0.718     0.064
    14.398    22.012     0.718     0.064
    14.423    22.021     0.719     0.064
    14.448    22.030     0.719     0.064
    14.473    22.038     0.720     0.064
    14.498    22.046     0.721     0.064
    14.523    22.054     0.721     0.064
    14.548    22.061     0.722     0.064
    14.573    22.069     0.722     0.064
    14.598    22.075     0.723     0.064
    14.623    22.081     0.723     0.064
    14.648    22.087     0.723     0.064
    14.673    22.093     0.724     0.064
    14.698    22.098     0.724     0.064
    14.723    22.102     0.724     0.064
    14.748    22.107     0.725     0.064
    14.773    22.110     0.725     0.064
    14.798    22.113     0.725     0.064
    14.823    22.117     0.725     0.064
    14.848    22.119     0.726     0.064
    14.873    22.122     0.726     0.064
    14.898    22.124     0.726     0.064
    14.923    22.125     0.726     0.064
    14.948    22.127     0.726     0.064
    14.973    22.128     0.726     0.064
    14.998    22.128     0.726     0.064
    15.023    22.128     0.726     0.064
    15.048    22.128     0.726     0.064
    15.073    22.128     0.726     0.064
    15.098    22.128     0.726     0.064
    15.123    22.127     0.726     0.064
    15.148    22.127     0.726     0.064
    15.173    22.126     0.726     0.064
    15.198    22.126     0.726     0.064
    15.223    22.127     0.726     0.064
    15.248    22.127     0.726     0.064
    15.273    22.128     0.726     0.064
    15.298    22.128     0.726     0.064
    15.323    22.128     0.726     0.064
    15.348    22.128     0.726     0.064
    15.373    22.128     0.726     0.064
    15.398    22.128     0.726     0.064
    15.423    22.128     0.726     0.064
    15.448    22.127     0.726     0.064
    15.473    22.127     0.726     0.064
    15.498    22.127     0.726     0.064
    15.523    22.127     0.726     0.064
    15.548    22.127     0.726     0.064
    15.573    22.128     0.726     0.064
    15.598    22.128     0.726     0.064
    15.623    22.128     0.726     0.064
    15.648    22.128     0.726     0.064
    15.673    22.128     0.726     0.064
    15.698    22.128     0.726     0.064
    15.723    22.128     0.726     0.064
    15.748    22.128     0.726     0.064
    15.773    22.128     0.726     0.064
    15.798    22.128     0.726     0.064
    15.823    22.128     0.726     0.064
    15.848    22.128     0.726     0.064
    15.873    22.128     0.726     0.064
    15.898    22.128     0.726     0.064
    15.923    22.128     0.726     0.064
    15.948    22.128     0.726     0.064
    15.973    22.128     0.726     0.064
    15.998    22.128     0.726     0.064
    16.023    22.128     0.726     0.064
    16.048    22.128     0.726     0.064
    16.073    22.128     0.726     0.064
    16.098    22.128     0.726     0.064
    16.123    22.128     0.726     0.064
    16.148    22.128     0.726     0.064
    16.173    22.128     0.726     0.064
    16.198    22.128     0.726     0.064
    16.223    22.128     0.726     0.064
    16.248    22.128     0.726     0.064
    16.273    22.128     0.726     0.064
    16.298    22.128     0.726     0.064
    16.323    22.128     0.726     0.064
    16.348    22.128     0.726     0.064
    16.373    22.128     0.726     0.064
    16.398    22.128     0.726     0.064
    16.423    22.128     0.726     0.064
    16.448    22.128     0.726     0.064
    16.473    22.128     0.726     0.064
    16.498    22.128     0.726     0.064
    16.523    22.128     0.726     0.064
    16.548    22.128     0.726     0.064
    16.573    22.128     0.726     0.064
    16.598    22.128     0.726     0.064
    16.623    22.128     0.726     0.064
    16.648    22.128     0.726     0.064
    16.673    22.128     0.726     0.064
    16.698    22.128     0.726     0.064
    16.723    22.128     0.726     0.064
    16.748    22.128     0.726     0.064
    16.773    22.128     0.726     0.064
    16.798    22.128     0.726     0.064
    16.823    22.128     0.726     0.064
    16.848    22.128     0.726     0.064
    16.873    22.128     0.726     0.064
    16.898    22.128     0.726     0.064
    16.923    22.128     0.726     0.064
    16.948    22.128     0.726     0.064
    16.973    22.128     0.726     0.064
    16.998    22.128     0.726     0.064
    17.023    22.128     0.726     0.064
    17.048    22.128     0.726     0.064
    17.073    22.128     0.726     0.064
    17.098    22.128     0.726     0.064
    17.123    22.128     0.726     0.064
    17.148    22.128     0.726     0.064
    17.173    22.128     0.726     0.064
    17.198    22.128     0.726     0.064
    17.223    22.128     0.726     0.064
    17.248    22.128     0.726     0.064
    17.273    22.128     0.726     0.064
    17.298    22.128     0.726     0.064
    17.323    22.128     0.726     0.064
    17.348    22.128     0.726     0.064
    17.373    22.128     0.726     0.064
    17.398    22.128     0.726     0.064
    17.423    22.128     0.726     0.064
    17.448    22.128     0.726     0.064
    17.473    22.128     0.726     0.064
    17.498    22.128     0.726     0.064
    17.523    22.128     0.726     0.064
    17.548    22.128     0.726     0.064
    17.573    22.128     0.726     0.064
    17.598    22.128     0.726     0.064
    17.623    22.128     0.726     0.064
    17.648    22.128     0.726     0.064
    17.673    22.128     0.726     0.064
    17.698    22.128     0.726     0.064
    17.723    22.128     0.726     0.064
    17.748    22.128     0.726     0.064
    17.773    22.128     0.726     0.064
    17.798    22.128     0.726     0.064
    17.823    22.128     0.726     0.064
    17.848    22.128     0.726     0.064
    17.873    22.128     0.726     0.064
    17.898    22.128     0.726     0.064
    17.923    22.128     0.726     0.064
    17.948    22.128     0.726     0.064
    17.973    22.128     0.726     0.064
    17.998    22.128     0.726     0.064
    18.023    22.128     0.726     0.064
    18.048    22.128     0.726     0.064
    18.073    22.128     0.726     0.064
    18.098    22.128     0.726     0.064
    18.123    22.128     0.726     0.064
    18.148    22.128     0.726     0.064
    18.173    22.128     0.726     0.064
    18.198    22.128     0.726     0.064
    18.223    22.128     0.726     0.064
    18.248    22.128     0.726     0.064
    18.273    22.128     0.726     0.064
    18.298    22.128     0.726     0.064
    18.323    22.128     0.726     0.064
    18.348    22.128     0.726     0.064
    18.373    22.128     0.726     0.064
    18.398    22.128     0.726     0.064
    18.423    22.128     0.726     0.064
    18.448    22.128     0.726     0.064
    18.473    22.128     0.726     0.064
    18.498    22.128     0.726     0.064
    18.523    22.128     0.726     0.064
    18.548    22.128     0.726     0.064
    18.573    22.128     0.726     0.064
    18.598    22.128     0.726     0.064
    18.623    22.128     0.726     0.064
    18.648    22.128     0.726     0.064
    18.673    22.128     0.726     0.064
    18.698    22.128     0.726     0.064
    18.723    22.128     0.726     0.064
    18.748    22.128     0.726     0.064
    18.773    22.128     0.726     0.064
    18.798    22.128     0.726     0.064
    18.823    22.128     0.726     0.064
    18.848    22.128     0.726     0.064
    18.873    22.128     0.726     0.064
    18.898    22.128     0.726     0.064
    18.923    22.128     0.726     0.064
    18.948    22.128     0.726     0.064
    18.973    22.128     0.726     0.064
    18.998    22.128     0.726     0.064
    19.023    22.128     0.726     0.064
    19.048    22.128     0.726     0.064
    19.073    22.128     0.726     0.064
    19.098    22.128     0.726     0.064
    19.123    22.128     0.726     0.064
    19.148    22.128     0.726     0.064
    19.173    22.128     0.726     0.064
    19.198    22.128     0.726     0.064
    19.223    22.128     0.726     0.064
    19.248    22.128     0.726     0.064
    19.273    22.128     0.726     0.064
    19.298    22.128     0.726     0.064
    19.323    22.128     0.726     0.064
    19.348    22.128     0.726     0.064
    19.373    22.128     0.726     0.064
    19.398    22.128     0.726     0.064
    19.423    22.128     0.726     0.064
    19.448    22.128     0.726     0.064
    19.473    22.128     0.726     0.064
    19.498    22.128     0.726     0.064
    19.523    22.128     0.726     0.064
    19.548    22.128     0.726     0.064
    19.573    22.128     0.726     0.064
    19.598    22.128     0.726     0.064
    19.623    22.128     0.726     0.064
    19.648    22.128     0.726     0.064
    19.673    22.128     0.726     0.064
    19.698    22.128     0.726     0.064
    19.723    22.128     0.726     0.064
    19.748    22.128     0.726     0.064
    19.773    22.128     0.726     0.064
    19.798    22.128     0.726     0.064
    19.823    22.128     0.726     0.064
    19.848    22.128     0.726     0.064
    19.873    22.128     0.726     0.064
    19.898    22.128     0.726     0.064
    19.923    22.128     0.726     0.064
    19.948    22.128     0.726     0.064
    19.973    22.128     0.726     0.064
    19.998    22.128     0.726     0.064
    20.023    22.128     0.726     0.064
    20.048    22.128     0.726     0.064
    20.073    22.128     0.726     0.064
    20.098    22.128     0.726     0.064
    20.123    22.128     0.726     0.064
    20.148    22.128     0.726     0.064
    20.173    22.128     0.726     0.064
    20.198    22.128     0.726     0.064
    20.223    22.128     0.726     0.064
    20.248    22.128     0.726     0.064
    20.273    22.128     0.726     0.064
    20.298    22.128     0.726     0.064
    20.323    22.128     0.726     0.064
    20.348    22.128     0.726     0.064
    20.373    22.128     0.726     0.064
    20.398    22.128     0.726     0.064
    20.423    22.128     0.726     0.064
    20.448    22.128     0.726     0.064
    20.473    22.128     0.726     0.064
    20.498    22.128     0.726     0.064
    20.523    22.128     0.726     0.064
    20.548    22.128     0.726     0.064
    20.573    22.128     0.726     0.064
    20.598    22.128     0.726     0.064
    20.623    22.128     0.726     0.064
    20.648    22.128     0.726     0.064
    20.673    22.128     0.726     0.064
    20.698    22.128     0.726     0.064
    20.723    22.128     0.726     0.064
    20.748    22.128     0.726     0.064
    20.773    22.128     0.726     0.064
    20.798    22.128     0.726     0.064
    20.823    22.128     0.726     0.064
    20.848    22.128     0.726     0.064
    20.873    22.128     0.726     0.064
    20.898    22.128     0.726     0.064
    20.923    22.128     0.726     0.064
    20.948    22.128     0.726     0.064
    20.973    22.128     0.726     0.064
    20.998    22.128     0.726     0.064
    21.023    22.128     0.726     0.064
    21.048    22.128     0.726     0.064
    21.073    22.128     0.726     0.064
    21.098    22.128     0.726     0.064
    21.123    22.128     0.726     0.064
